DATAFLOW,FREQ,REF_AREA,DATA_TYPE,COICOP_2018,COICOP_CATEG,TOT_EQUI_EXPEND_QUANTILE,PURCH_BEHAVIOUR,NUMBER_HOUSEHOLD_COMP,HOUSEHOLD_TYPOLOGY,EDU_LEV_REFPERS,LABPROF_STATUS_B_REF,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_COICOP,NOTE_COICOP_CATEG,NOTE_TOT_EQUI_EXPEND_QUANTILE,NOTE_PURCH_BEHAVIOUR,NOTE_NUMBER_HOUSEHOLD_COMP,NOTE_HOUSEHOLD_TYPOLOGY,NOTE_EDU_LEV_REFPERS,NOTE_LABPROF_STATUS_B_REF,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0946,ALL,ALL,ALL,TOT,HH,99,ALL,2022,15.82,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0947,ALL,ALL,ALL,TOT,HH,99,ALL,2022,3.04,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,095,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.61,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0951,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.26,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0952,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.35,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,096,ALL,ALL,ALL,TOT,HH,99,ALL,2022,6.97,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0961,ALL,ALL,ALL,TOT,HH,99,ALL,2022,3.78,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0962,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1.36,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0963,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.73,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0969,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1.09,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,097,ALL,ALL,ALL,TOT,HH,99,ALL,2022,19.52,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0971,ALL,ALL,ALL,TOT,HH,99,ALL,2022,10.32,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0972,ALL,ALL,ALL,TOT,HH,99,ALL,2022,5.17,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0973,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.41,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0974,ALL,ALL,ALL,TOT,HH,99,ALL,2022,3.61,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,098,ALL,ALL,ALL,TOT,HH,99,ALL,2022,11.9,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,0980,ALL,ALL,ALL,TOT,HH,99,ALL,2022,11.9,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,10,ALL,ALL,ALL,N1,HH,99,ALL,2022,3.7,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,10,ALL,ALL,ALL,N2,HH,99,ALL,2022,7.78,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,10,ALL,ALL,ALL,N3,HH,99,ALL,2022,35.97,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,10,ALL,ALL,ALL,N4,HH,99,ALL,2022,54.27,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,10,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,59.12,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,10,ALL,ALL,ALL,TOT,HH,99,ALL,2022,18.63,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,101,ALL,ALL,ALL,TOT,HH,99,ALL,2022,3.9,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1010,ALL,ALL,ALL,TOT,HH,99,ALL,2022,3.9,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,102,ALL,ALL,ALL,TOT,HH,99,ALL,2022,3.16,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1020,ALL,ALL,ALL,TOT,HH,99,ALL,2022,3.16,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,103,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.25,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1030,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.25,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,104,ALL,ALL,ALL,TOT,HH,99,ALL,2022,9.85,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1040,ALL,ALL,ALL,TOT,HH,99,ALL,2022,9.85,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,105,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1.47,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1050,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1.47,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,11,ALL,ALL,ALL,N1,HH,99,ALL,2022,117.15,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,11,ALL,ALL,ALL,N2,HH,99,ALL,2022,161.71,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,11,ALL,ALL,ALL,N3,HH,99,ALL,2022,229.22,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,11,ALL,ALL,ALL,N4,HH,99,ALL,2022,276.7,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,11,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,277.27,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,11,ALL,ALL,ALL,TOT,HH,99,ALL,2022,175.02,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,111,ALL,ALL,ALL,TOT,HH,99,ALL,2022,150.79,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1111,ALL,ALL,ALL,TOT,HH,99,ALL,2022,144.15,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1112,ALL,ALL,ALL,TOT,HH,99,ALL,2022,6.63,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,112,ALL,ALL,ALL,TOT,HH,99,ALL,2022,24.23,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1120,ALL,ALL,ALL,TOT,HH,99,ALL,2022,24.23,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,12,ALL,ALL,ALL,N1,HH,99,ALL,2022,47.26,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,12,ALL,ALL,ALL,N2,HH,99,ALL,2022,83.39,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,12,ALL,ALL,ALL,N3,HH,99,ALL,2022,102.37,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,12,ALL,ALL,ALL,N4,HH,99,ALL,2022,107.21,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,12,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,103.04,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,12,ALL,ALL,ALL,TOT,HH,99,ALL,2022,76.85,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,121,ALL,ALL,ALL,TOT,HH,99,ALL,2022,75.39,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1211,ALL,ALL,ALL,TOT,HH,99,ALL,2022,9.02,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1212,ALL,ALL,ALL,TOT,HH,99,ALL,2022,3.4,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1213,ALL,ALL,ALL,TOT,HH,99,ALL,2022,10.18,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1214,ALL,ALL,ALL,TOT,HH,99,ALL,2022,51,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1219,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1.79,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,122,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1.46,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1222,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.63,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1229,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.82,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,13,ALL,ALL,ALL,N1,HH,99,ALL,2022,105.44,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,13,ALL,ALL,ALL,N2,HH,99,ALL,2022,133.87,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,13,ALL,ALL,ALL,N3,HH,99,ALL,2022,172.95,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,13,ALL,ALL,ALL,N4,HH,99,ALL,2022,168.47,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,13,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,176.98,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,13,ALL,ALL,ALL,TOT,HH,99,ALL,2022,135.65,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,131,ALL,ALL,ALL,TOT,HH,99,ALL,2022,73.78,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1311,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.75,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1312,ALL,ALL,ALL,TOT,HH,99,ALL,2022,32.57,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1313,ALL,ALL,ALL,TOT,HH,99,ALL,2022,40.46,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,132,ALL,ALL,ALL,TOT,HH,99,ALL,2022,13.91,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1321,ALL,ALL,ALL,TOT,HH,99,ALL,2022,5.69,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1322,ALL,ALL,ALL,TOT,HH,99,ALL,2022,0.16,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1329,ALL,ALL,ALL,TOT,HH,99,ALL,2022,8.06,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,133,ALL,ALL,ALL,TOT,HH,99,ALL,2022,13.89,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1330,ALL,ALL,ALL,TOT,HH,99,ALL,2022,13.89,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,139,ALL,ALL,ALL,TOT,HH,99,ALL,2022,34.08,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,1390,ALL,ALL,ALL,TOT,HH,99,ALL,2022,34.08,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,13999_NOT_RECL,ALL,ALL,ALL,TOT,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,ALL,ALL,ALL,ALL,N1,HH,99,ALL,2022,2110.98,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,ALL,ALL,ALL,ALL,N2,HH,99,ALL,2022,2940.19,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,ALL,ALL,ALL,ALL,N3,HH,99,ALL,2022,3538.22,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,ALL,ALL,ALL,ALL,N4,HH,99,ALL,2022,3798.57,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,ALL,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,3970.5,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,ALL,ALL,ALL,ALL,TOT,HH,99,ALL,2022,2876.95,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N1,HH,99,ALL,2022,1802.73,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N2,HH,99,ALL,2022,2457.03,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N3,HH,99,ALL,2022,2945.28,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N4,HH,99,ALL,2022,3137.59,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,3218.23,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITCD,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,TOT,HH,99,ALL,2022,2408.35,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,01,ALL,ALL,ALL,N1,HH,99,ALL,2022,279.4,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,01,ALL,ALL,ALL,N2,HH,99,ALL,2022,431.84,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,01,ALL,ALL,ALL,N3,HH,99,ALL,2022,552.07,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,01,ALL,ALL,ALL,N4,HH,99,ALL,2022,638.27,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,01,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,687.34,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,01,ALL,ALL,ALL,TOT,HH,99,ALL,2022,440.92,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,02,ALL,ALL,ALL,N1,HH,99,ALL,2022,27.91,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,02,ALL,ALL,ALL,N2,HH,99,ALL,2022,48.61,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,02,ALL,ALL,ALL,N3,HH,99,ALL,2022,52.35,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,02,ALL,ALL,ALL,N4,HH,99,ALL,2022,39.36,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,02,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,02,ALL,ALL,ALL,TOT,HH,99,ALL,2022,41.06,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,03,ALL,ALL,ALL,N1,HH,99,ALL,2022,69.36,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,03,ALL,ALL,ALL,N2,HH,99,ALL,2022,139.57,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,03,ALL,ALL,ALL,N3,HH,99,ALL,2022,152.25,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,03,ALL,ALL,ALL,N4,HH,99,ALL,2022,174.57,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,03,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,03,ALL,ALL,ALL,TOT,HH,99,ALL,2022,125.03,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,04,ALL,ALL,ALL,N1,HH,99,ALL,2022,2216.45,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,04,ALL,ALL,ALL,N2,HH,99,ALL,2022,1455.08,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,04,ALL,ALL,ALL,N3,HH,99,ALL,2022,1395.79,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,04,ALL,ALL,ALL,N4,HH,99,ALL,2022,1733.93,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,04,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,1255.35,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,04,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1766.68,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,05,ALL,ALL,ALL,N1,HH,99,ALL,2022,91.55,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,05,ALL,ALL,ALL,N2,HH,99,ALL,2022,124.57,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,05,ALL,ALL,ALL,N3,HH,99,ALL,2022,145.32,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,05,ALL,ALL,ALL,N4,HH,99,ALL,2022,173.57,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,05,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,05,ALL,ALL,ALL,TOT,HH,99,ALL,2022,123.68,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,06,ALL,ALL,ALL,N1,HH,99,ALL,2022,118.14,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,06,ALL,ALL,ALL,N2,HH,99,ALL,2022,133.04,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,06,ALL,ALL,ALL,N3,HH,99,ALL,2022,197.43,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,06,ALL,ALL,ALL,N4,HH,99,ALL,2022,144.56,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,06,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,123.51,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITD1,SPESA_MEDIA,06,ALL,ALL,ALL,TOT,HH,99,ALL,2022,137.5,,,,,,,,,,,,,,,,
